interface,overload_control,Load,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count,Request
S_102000854,dagor,14000,0.02,True,12500us,1582us,10ms,False,5443us,10ms,True,0,0.001,True,400,100us,10ms,16,0.001,True,step,1000us,400,0.02,0.274757894880173,dagor,10ms,2.6518845382867213,False,12500us,1000us,4150.838138499301,2922.6512663569306,429.6053789633328,329.75668008333326,175.214259,30.27057344434021,82.18211917367579,10.642072809446416,14.10591347310864,3.0199029208238835,3,S_102000854
S_102000854,dagor,15000,0.02,True,12500us,1582us,10ms,False,5443us,10ms,True,0,0.001,True,400,100us,10ms,16,0.001,True,step,1000us,400,0.02,0.274757894880173,dagor,10ms,2.6518845382867213,False,12500us,1000us,4178.519142310198,2360.5432103360995,472.24783302333327,394.2494452666667,201.9836313333333,73.45790984202891,308.8150392323148,57.74830883996644,42.40999126125728,13.75225043766855,3,S_102000854
S_149998854,breakwaterd,1000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,902.3248200264992,902.3248200264992,117.8057474,115.68132965,113.4206635,14.845041166232363,14.845041166232363,0.1621864800000025,0.1511571499999924,0.0840625000000017,2,S_149998854
S_149998854,breakwaterd,2000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,1757.1745841629963,1757.1745841629963,123.10300886000002,119.3084624,113.929561,79.99125918196358,79.99125918196358,1.87738632000001,1.2514977999999992,0.4777810000000038,2,S_149998854
S_149998854,breakwaterd,3000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,133.74740376328023,133.74740376328023,167.87762337,161.64031755000002,146.90092950000002,53.2192879911054,53.2192879911054,45.928370250000015,42.67459135000001,30.27474950000001,2,S_149998854
S_149998854,breakwaterd,4000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,2109.271405080993,2109.271405080993,142.45147227,134.386567225,122.6963615,1584.811932879713,1584.811932879713,22.98279496999996,17.201433025,8.064105500000007,2,S_149998854
S_149998854,breakwaterd,5000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3542.1009946081404,3542.1009946081404,222.63817793999985,199.651198225,147.49989950000003,51.14139148510992,51.14139148510992,1.324325160000278,1.6421720250000291,0.8523554999999945,2,S_149998854
S_149998854,breakwaterd,6000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3371.388832152796,3371.388832152796,266.887602355,215.45819475,152.60134449999998,16.25095169645101,16.25095169645101,51.30558335499999,30.98338675000001,23.679464499999995,2,S_149998854
S_149998854,breakwaterd,7000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3150.393119608344,3150.393119608344,275.546984305,234.1551879,154.77477475,228.5628128743282,228.5628128743282,27.984314904999955,32.78590890000001,17.296280749999994,2,S_149998854
S_149998854,breakwaterd,8000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,2936.871453993611,2936.871453993611,264.760432025,223.30841905,146.07153375,32.14901761380372,32.14901761380372,1.1750729550000187,0.6939820499999882,12.748378749999992,2,S_149998854
S_149998854,breakwaterd,9000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,2934.659195718264,2934.659195718264,223.31318643,189.81789175,143.175458375,1464.0335876054426,1464.0335876054426,39.20380940147844,34.976624846398835,15.7464383864638,4,S_149998854
S_149998854,breakwaterd,10000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,2660.8566826175165,2660.8566826175165,228.76057199,196.0643901,132.145636,12.498778516479774,12.498778516479774,3.48606743000002,2.526968100000005,1.6521630000000016,2,S_149998854
S_149998854,breakwaterd,11000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,1251.4625901160562,1251.4625901160562,289.399862065,244.7574499499999,155.13827025,1211.9238069169337,1211.9238069169337,63.20165752499999,46.435756349999984,23.899703250000016,2,S_149998854
S_149998854,breakwaterd,12000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3260.7907514168405,3260.7907514168405,266.3890968800001,222.16706285,153.648866,611.2465654547823,611.2465654547823,2.4795130199999136,3.743555349999987,20.736775000000016,2,S_149998854
S_149998854,breakwaterd,13000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3503.9499219413137,3503.9499219413137,253.85824352500003,222.0179498,162.92104325000005,252.58933415085824,252.58933415085824,11.257491674999976,2.853731300000021,5.07327974999999,2,S_149998854
S_149998854,breakwaterd,14000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3454.812102192258,3454.812102192258,263.857818995,238.441152125,162.480458,226.50977878212063,226.50977878212063,4.285778895000007,0.3652441249999683,4.178060000000009,2,S_149998854
S_149998854,breakwaterd,15000,0.0,True,55252us,2ms,10ms,False,10ms,10ms,True,0,0.0,True,1526,100us,5000us,20,0.0,True,step,11406us,1,10.0,0.05,breakwaterd,83925us,0.01,False,32900us,10569us,3167.353787106801,3167.353787106801,269.823316085,233.183663,158.86925875,559.1971646328343,559.1971646328343,0.3566349150000434,2.615522800000008,7.130584749999997,2,S_149998854
S_149998854,dagor,1000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,1005.8035708284268,1005.8035708284268,118.13853047333332,115.65553348333331,113.15143733333332,4.770176538815399,4.770176538815399,0.4069977139441831,0.212957943538336,0.044881076467578,3,S_149998854
S_149998854,dagor,2000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,1993.4451832701604,1993.4451832701604,122.01857411333332,118.3540615,113.27526283333331,2.8087063905818432,2.8087063905818432,0.6564173278469939,0.3052710303506136,0.0238088318008736,3,S_149998854
S_149998854,dagor,3000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2906.3918944111,2906.3918944111,135.66070206666666,128.52273476666667,117.7094725,2.783430530345301,2.783430530345301,0.2048651011266018,0.2577364450626236,0.1581408731906479,3,S_149998854
S_149998854,dagor,4000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3483.75009989453,3483.75009989453,164.30314985999996,151.04984013333333,129.411855,14.457682027806834,14.457682027806834,2.963350996054482,1.4712068429155625,0.4433193786855666,3,S_149998854
S_149998854,dagor,5000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3453.9540076598914,3453.9540076598914,213.93583032,191.45827815,151.7075125,18.689408120969688,18.689408120969688,5.114396679999999,2.620469249999992,0.3860364999999959,2,S_149998854
S_149998854,dagor,6000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3273.6725947042564,3273.6725947042564,289.8744039199999,246.53635181666672,178.932328,99.80344026340836,99.80344026340836,17.818810696199183,10.712936790954306,1.8948948297586432,3,S_149998854
S_149998854,dagor,7000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,3165.078083972768,3165.078083972768,358.1547974666664,303.43868126666666,212.804185,52.79553155902613,52.79553155902613,11.489767619300224,4.933902249749665,0.6216966138254212,3,S_149998854
S_149998854,dagor,8000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2928.056198161926,2927.440228141836,444.5461678533333,380.0184455333333,251.4160833333333,44.8504004607916,44.55368101548487,24.40122787674626,21.842846819294348,9.508650417399735,3,S_149998854
S_149998854,dagor,9000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2747.51728509292,2745.1358832900205,500.6485538866668,434.90285595,278.0453821666667,17.355718488906227,18.02133992999875,8.267571342454032,8.296016688790148,1.8402121611049072,3,S_149998854
S_149998854,dagor,10000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2676.40894202572,2616.511015000667,609.0500196124997,517.5552509125,324.264099375,69.01227043467951,127.23390343584823,83.7713712068846,56.35225747964974,4.417724095878793,4,S_149998854
S_149998854,dagor,11000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2670.185507177089,2636.414337546503,591.4053412533334,506.38385166666666,321.9012668333333,62.55518085196729,83.59773224304544,39.82976449617031,24.143928762750527,5.66757536647715,3,S_149998854
S_149998854,dagor,12000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2583.846350503361,2351.79893646712,741.7393426433333,627.2756099166667,387.6103755,24.786135620562288,119.43126121338156,109.1577489990758,47.64861373065946,29.54263213822176,3,S_149998854
S_149998854,dagor,13000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2532.387581160626,2138.7988665175685,780.254699305,677.0945511749999,421.4451435,84.07953063751972,142.0543340375002,14.234464944999983,11.536656575000166,3.2487564999999705,2,S_149998854
S_149998854,dagor,14000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2615.025526204377,1944.972385807391,898.6080058966668,773.9101516166666,448.5399383333333,100.21359418910936,75.58999027259618,19.627331337511816,17.320893650474737,20.89321079098283,3,S_149998854
S_149998854,dagor,15000,0.02,True,12500us,6193us,10ms,False,3806us,10ms,True,0,0.001,True,400,100us,10ms,9,0.001,True,step,1000us,400,0.02,1.189880849637384,dagor,10ms,2.0144790634632894,False,12500us,1000us,2454.383098597781,1814.6751087608611,874.22688429,754.3102954249999,486.59912325,93.969515012216,200.22429128554336,40.70944075000003,26.777161975000126,22.250871749999988,2,S_149998854
S_161142529,breakwater,1000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,23.272967487907067,23.272967487907067,73.79048531333333,73.07514166666667,71.78988333333334,1.301448198654256,1.301448198654256,0.3304729169914674,0.0563829106980346,0.1465870290335675,3,S_161142529
S_161142529,breakwater,2000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,219.4449636893064,219.4449636893064,74.47586774666667,72.7686105,70.78600333333334,9.07566850337709,9.07566850337709,0.3958875823482166,0.1269074088952514,0.0506274504021535,3,S_161142529
S_161142529,breakwater,3000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,706.9415724519237,706.9415724519237,73.51995952,71.7232727,69.25875533333334,44.71641093005784,44.71641093005784,0.2175416373066719,0.1230834240404675,0.133987031721568,3,S_161142529
S_161142529,breakwater,4000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,1095.2642648799583,1095.2642648799583,76.26708937333335,72.91180955,68.89710833333334,54.21325699546532,54.21325699546532,0.5308700383318147,0.2582796326767037,0.0526800417130532,3,S_161142529
S_161142529,breakwater,5000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,1603.96061470645,1603.96061470645,78.49790564999999,74.24548324999999,68.5979005,43.138422140785565,43.138422140785565,1.146693208114408,0.4314526056518615,0.0101968005357854,3,S_161142529
S_161142529,breakwater,6000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,2212.761232947699,2212.761232947699,80.22540397999997,75.62773184999999,68.68118299999999,50.55362096522028,50.55362096522028,0.7309193148535705,0.2150631874352796,0.0606134879915344,3,S_161142529
S_161142529,breakwater,7000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,3066.552041961384,3066.552041961384,85.56161977,79.26199678333332,69.62919233333334,93.85380975833895,93.85380975833895,2.660839790406877,1.4166311613087916,0.2375822378634842,3,S_161142529
S_161142529,breakwater,8000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,3648.9908874138114,3648.9908874138114,93.92048913666666,84.53726701666666,71.58736383333333,172.59855007743732,172.59855007743732,3.8461145006422575,2.1302346343289336,0.697764376487788,3,S_161142529
S_161142529,breakwater,9000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,4876.364249269384,4876.364249269384,123.13371959,105.93060638333334,79.04645866666667,161.91221455942525,161.91221455942525,5.636086025928555,3.812689381981187,0.9716362182978836,3,S_161142529
S_161142529,breakwater,10000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,5770.421637155545,5770.421637155545,172.09068691666667,142.74769463333328,94.56622133333332,95.8871026571208,95.8871026571208,11.048705073766511,8.578365386040904,3.678897464608942,3,S_161142529
S_161142529,breakwater,11000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,6067.953481369009,6067.953481369009,215.07563062333332,174.26431703333333,105.87249966666668,225.40987343895435,225.40987343895435,22.88092782157969,13.776065575341528,5.600042142524428,3,S_161142529
S_161142529,breakwater,12000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,6692.681127091919,6636.421066383926,335.20363247399973,259.06317194,147.0438057,207.42298137940395,168.19430281361497,50.56468178471275,39.53430665562084,15.45950460986822,5,S_161142529
S_161142529,breakwater,13000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,6871.66826720395,6514.6474941678125,469.34213197666674,361.88150375,161.07748616666666,122.1741487977199,130.55901208924217,129.8139926330667,69.8376274917213,13.77954342558227,3,S_161142529
S_161142529,breakwater,14000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7013.96176119778,6552.11699220947,475.38254279666654,369.7409634499998,186.0511981666667,283.0382576721701,286.32184705394207,19.226689151308584,19.161374002018785,16.945182129330014,3,S_161142529
S_161142529,breakwater,15000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7631.379003794533,6345.555581373269,640.3627836033334,533.9071146666666,200.9905268333333,306.00912809910204,290.5473568233372,110.85012737330732,102.92540586165414,9.709278991718964,3,S_161142529
S_161142529,breakwater,16000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,8.34044009405148,True,400,100us,0us,20,0.001,True,step,1000us,605,1.4406489868843162,0.05,breakwater,10ms,0.01,False,1937us,2935us,7878.683741148922,6035.721464470651,868.342048395,734.3758622749999,212.41932625,55.17710424124198,637.929801805042,106.21336449499984,132.13546177499992,5.75528624999999,2,S_161142529
S_161142529,breakwaterd,1000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,770.6338051824387,770.6338051824387,73.16836407666666,71.45971035,68.95113333333335,74.30311266336516,74.30311266336516,0.5026256566909001,0.3060219922048373,0.1554520822683167,3,S_161142529
S_161142529,breakwaterd,2000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,1658.3707436607865,1658.3707436607865,73.60465372666665,71.37145503333333,68.2937745,36.26967176168969,36.26967176168969,0.4195106375263266,0.2351768766533337,0.1326015834677957,3,S_161142529
S_161142529,breakwaterd,3000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,2507.3794166692583,2507.3794166692583,78.63283580666666,74.69723043333333,69.36468633333334,34.72112917938357,34.72112917938357,0.5967857481333239,0.246579668535511,0.0612111529725002,3,S_161142529
S_161142529,breakwaterd,4000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,3003.000542404097,3003.000542404097,85.70248331333333,80.15284118333334,71.84984333333334,305.28890514166426,305.28890514166426,0.7954838508246633,0.900634114374062,0.5402770333290975,3,S_161142529
S_161142529,breakwaterd,5000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4108.234336092677,4108.234336092677,108.75173859333334,95.62722978333332,77.8130505,301.23197344213025,301.23197344213025,10.534949774775264,6.83827950961684,2.806741608371913,3,S_161142529
S_161142529,breakwaterd,6000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4927.902060921495,4927.902060921495,147.39596825000004,125.77009628333332,90.94781066666668,85.93856344379267,85.93856344379267,11.426529779677953,9.288782068398604,4.924714543375505,3,S_161142529
S_161142529,breakwaterd,7000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5262.541293291799,5262.541293291799,186.27328998,151.80955629999997,104.52704566666668,474.0040852462799,474.0040852462799,19.73970392041035,17.361081238196494,11.880495831779964,3,S_161142529
S_161142529,breakwaterd,8000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,2826.9600927801257,2805.676875236335,267.8998063833332,235.2080397333333,171.24363533333334,2194.602677670834,2200.6548831215327,85.16560898710894,75.30278981213976,41.50750092004933,3,S_161142529
S_161142529,breakwaterd,9000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5986.483641632952,5843.998101446329,413.01186636666654,315.56536993333333,208.42266966666668,64.78983844736074,29.987837979190985,56.35400759185842,20.907167392939414,23.20153232852028,3,S_161142529
S_161142529,breakwaterd,10000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4784.564936790536,4480.06402368819,444.85788070749976,367.308160425,224.646898125,2392.481044257964,2247.7408610848192,42.7189553103039,34.73184977036947,16.715978119821404,5,S_161142529
S_161142529,breakwaterd,11000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4360.4296307742725,4143.187881689141,411.0539464166665,368.65827136666667,235.62528766666665,2312.331494610691,2385.5771071682075,42.75761778639154,50.85204561590356,29.396590105903,3,S_161142529
S_161142529,breakwaterd,12000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4658.433862774453,4296.59511270988,421.4484885619997,351.56408818,237.294993,2322.956128877264,2163.4240741435647,78.3530947159288,59.43111494963153,21.8780293393912,5,S_161142529
S_161142529,breakwaterd,13000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,4099.106073494181,3816.26878974325,368.4772720533333,320.5552971833333,208.295173,2889.847027334058,2689.4411939902047,94.47694753367718,72.23622531525962,43.97453831343963,3,S_161142529
S_161142529,breakwaterd,14000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5284.936775004359,4468.185073876474,510.8262704566666,434.0472809666667,257.1635156666667,1250.8394474822787,1153.6721618686024,57.976558489149866,32.795246298003484,8.793800497355102,3,S_161142529
S_161142529,breakwaterd,15000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,5753.563119185111,5115.735741045869,539.5134010433333,422.69333473333336,247.7971865,180.3630730651993,283.4568369538193,42.66587799882227,26.134816916590378,14.722480437243927,3,S_161142529
S_161142529,breakwaterd,16000,4.211076250050522,True,32086us,2ms,10ms,False,10ms,10ms,True,0,26.29167456888115,True,2666,100us,426us,20,0.983468338330501,True,step,14145us,16,8.946066635038473,0.05,breakwaterd,96210us,0.01,False,45125us,3396us,6049.783127703714,5353.003359476903,590.9013503299997,448.7604348499999,246.61036,16.53054679230081,159.347953233432,23.750045150000343,29.53223255000017,18.690679999999997,2,S_161142529
S_161142529,charon,1000,0.02,True,12500us,2ms,1530us,True,10ms,22754us,True,126,0.001,True,400,20626us,10ms,20,0.001,True,proportional,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,997.3453048847504,997.3453048847504,71.47744805,70.12278653333333,68.18168483333334,0.467493648077592,0.467493648077592,0.0489289642518974,0.0895966123063586,0.0602406783830942,3,S_161142529
