interface,control_scheme,capacity,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count
motivate-set,breakwaterd,16000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,5453.199624815347,5452.065336050719,58.431440478333336,45.290731374999986,27.0288865,510.0559223157801,508.1666059311065,6.721479531089179,4.204809955760341,0.7587636452350178,6
motivate-set,breakwaterd,18000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,5859.415284409915,5856.7861556542775,79.17477131166665,59.06494425833333,31.079818833333334,374.13849559923324,370.60060602663356,9.996769812456947,6.236489774345598,1.1924419163483269,6
motivate-set,breakwaterd,20000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,6333.112554355427,6274.676545157811,108.92080016666664,82.84039837499999,38.963876416666665,825.3172195632997,760.9674234227554,24.316255796616893,17.073543169070764,6.695948075069693,6
motivate-set,breakwaterd,22000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,7096.740755637825,6936.565653513103,140.4778437666668,103.17033305833331,47.997633416666666,750.3664029356386,613.0685186368496,40.10769325639909,22.17436586058618,6.168047533174905,6
motivate-set,breakwaterd,24000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,6769.491818941852,6093.380307124142,243.93701165333334,165.72993065833333,58.04577141666667,1480.2424130217019,1082.7792712284477,94.30810795624714,47.15470883968173,6.117481457780523,6
motivate-set,breakwaterd,26000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,6975.6399223026165,6140.112516367885,269.91664271833343,191.9832315166666,60.200303749999996,705.5925425691577,458.3272776714794,113.28200180042826,61.74592876398378,6.548605627598283,6
motivate-set,breakwaterd,28000,7.16324267765976,True,11335us,2ms,10ms,False,10ms,10ms,True,0,8.52203709658313,True,1415,100us,4947us,20,9.892631925098604,True,step,16898us,270,9.873027806416664,0.05,breakwaterd,45230us,0.01,False,23536us,18100us,8079.845549406949,6291.705644266575,612.5851058683338,290.217468083333,76.67394275,349.4020468719688,478.6834728267851,151.7489049275271,98.23005255192963,9.32697256832973,6
motivate-set,breakwaterd,30000,0.5336254511708038,True,58983us,2ms,10ms,False,10ms,10ms,True,0,8.633260157590462,True,734,100us,97us,20,4.915731592803383,True,step,12196us,679,1.3002857211827767,0.05,breakwaterd,61670us,0.01,False,14011us,4232us,5934.267282279225,5418.55112214552,187.0426891749999,143.81239304999997,61.0861395,158.60810501183823,194.70716888917855,17.77913649499994,4.610809049999979,1.2725015000000042,2
motivate-set,breakwaterd,30000,0.5383729667965187,True,11879us,2ms,10ms,False,10ms,10ms,True,0,11.06843363480232,True,3495,100us,3463us,20,8.293130180409156,True,step,11201us,86,4.20161551495678,0.05,breakwaterd,62217us,0.01,False,38468us,1785us,7814.062668508845,7123.232427306839,175.68512704999972,142.93864614999998,66.3934285,1163.5486926344772,995.994543491096,2.8470803999999177,1.4203978500000005,2.9386829999999975,2
motivate-set,breakwaterd,30000,0.6499574936686725,True,12156us,2ms,10ms,False,10ms,10ms,True,0,12.967228102264096,True,2859,100us,3185us,20,8.283270192479291,True,step,3765us,736,9.402111237513894,0.05,breakwaterd,73473us,0.01,False,24696us,15060us,7283.912860648988,6582.836986958124,181.18595538999995,145.4644667,64.3217435,1310.7076252568377,1138.5437126575455,7.356485690000085,2.624054699999995,4.348497500000004,2
motivate-set,breakwaterd,30000,1.0302237696336405,True,31409us,2ms,10ms,False,10ms,10ms,True,0,4.193612950753072,True,2936,100us,2564us,20,2.0127144757281568,True,step,9849us,964,3.3529879796635544,0.05,breakwaterd,50434us,0.01,False,12048us,6730us,8830.53462623881,7972.663706057758,192.12667088499992,146.72858724999998,69.95315074999999,860.0675091000669,754.6376926019364,0.15336068499968292,0.008935749999984921,1.3597872500000072,2
motivate-set,breakwaterd,30000,1.0586457982971709,True,58031us,2ms,10ms,False,10ms,10ms,True,0,25.207288874023742,True,3726,100us,4665us,20,8.065554750541684,True,step,7468us,949,4.801880451158127,0.05,breakwaterd,55235us,0.01,False,22585us,12881us,9170.1520479412,8225.006817257705,197.77089081999998,148.73644345000002,69.91609199999999,38.407073972207854,25.6540978228345,1.9114704400000093,2.81661845,0.6486990000000041,2
motivate-set,breakwaterd,30000,1.2214315633365291,True,44399us,2ms,10ms,False,10ms,10ms,True,0,28.491474138582905,True,4640,100us,2853us,20,7.348644180094428,True,step,4457us,972,1.2319271613225855,0.05,breakwaterd,93508us,0.01,False,18285us,16222us,9453.002076943178,8388.8423422728,203.42669185499963,149.366963,72.31423325,1067.8215938555222,871.2189286911896,7.415532265000365,1.9669016,4.572326250000003,2
motivate-set,breakwaterd,30000,1.4280215580183964,True,73762us,2ms,10ms,False,10ms,10ms,True,0,28.427748700731264,True,2537,100us,1690us,20,6.272698771475341,True,step,18274us,22,7.551461892686534,0.05,breakwaterd,66546us,0.01,False,43636us,4519us,7593.13994405182,6893.590716016262,192.4792397,145.55984184999994,63.939935,57.29855303700242,112.4941358997628,10.508346899999992,3.303927449999982,0.15258499999999486,2
