timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING,interfaces,total_goodput,total_throughput
0615_1717,S_161142529,charon,8000,3954.435616310601,3522.2373879059023,501.6989443200001,415.74853289999976,175.8320385,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-8000-0615_1717.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8348.432435266775,9845.393972335445
0615_1717,S_102000854,charon,8000,2426.137948937192,1386.5668721596676,606.4607936299997,499.38540775,185.358624,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-8000-0615_1717.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8348.432435266775,9845.393972335445
0615_1717,S_149998854,charon,8000,3464.820407087652,3439.6281752012064,559.9453611500003,469.6116395,207.362891,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-8000-0615_1717.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8348.432435266775,9845.393972335445
0615_1721,S_149998854,charon,9000,4272.159684829434,4044.127641509769,736.9849455599987,589.7506769999999,216.568619,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-9000-0615_1721.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8242.258238591672,9153.590917546946
0615_1721,S_102000854,charon,9000,2593.1019689028863,1911.5887414014812,513.63341052,402.6175430999998,101.885097,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-9000-0615_1721.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8242.258238591672,9153.590917546946
0615_1721,S_161142529,charon,9000,2288.3292638146263,2286.541855680422,262.2756310799998,221.0521144,125.5793255,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-9000-0615_1721.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",8242.258238591672,9153.590917546946
0615_1724,S_102000854,charon,10000,2264.2852880567507,2262.602805304442,161.99592787999998,122.2111467,65.740588,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-charon-parallel-capacity-10000-0615_1724.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6338.822704924656,6340.505187676965
0615_1724,S_161142529,charon,10000,1833.5249390971396,1833.5249390971396,121.13934916,100.9149114,73.655781,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-10000-0615_1724.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6338.822704924656,6340.505187676965
0615_1724,S_149998854,charon,10000,2242.6949605230748,2242.6949605230748,242.40915316000005,211.9725255,139.83644,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0615_1724.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6338.822704924656,6340.505187676965
0615_1727,S_149998854,charon,11000,2130.211718102985,2058.8902103870446,691.9432116800004,511.9493039999994,149.681638,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-11000-0615_1727.json,48,True,False,True,13360us,20,10ms,0.02,0.001,1000us,75666us,12500us,True,0.05,linear,10ms,0.02,10ms,12500us,0.001,False,400,True,2ms,0.01,400,1000us,charon,8394us,True,"('S_102000854', 'S_149998854', 'S_161142529')",6116.38877550101,7323.216225210127
