interface,control_scheme,capacity,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,CHARON_TRACK_PRICE,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count
reserve-hotel,breakwater,3000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.053497226936701,True,400,100us,729us,20,0.001,True,step,1000us,1315,1.843235356875576,0.05,breakwater,10ms,0.01,False,19810us,26852us,1978.3537133319332,1976.9099648577926,5.330233826000009,1.9012117299999993,1.1736865,9.686865489002567,11.067768161916701,1.642532852279728,0.17843715840471897,0.09720981371188815,5
reserve-hotel,breakwater,5000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.053497226936701,True,400,100us,729us,20,0.001,True,step,1000us,1315,1.843235356875576,0.05,breakwater,10ms,0.01,False,19810us,26852us,2974.3100973696264,2965.1644407890253,11.091498137999988,5.350831809999997,1.0780231,1.6259323892024782,5.22029535298214,0.8463997229820678,0.5367899252710356,0.011069822240668615,5
reserve-hotel,breakwater,7000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.053497226936701,True,400,100us,729us,20,0.001,True,step,1000us,1315,1.843235356875576,0.05,breakwater,10ms,0.01,False,19810us,26852us,3661.447476577843,2877.002627195382,72.49417862599998,45.18033979999999,5.7852148,304.5239229719782,785.9336433306668,39.48379996232922,32.532328512410814,8.210406103216775,5
reserve-hotel,breakwater,9000,0.02,True,12500us,2ms,10ms,False,10ms,10ms,True,0,2.053497226936701,True,400,100us,729us,20,0.001,True,step,1000us,1315,1.843235356875576,0.05,breakwater,10ms,0.01,False,19810us,26852us,4680.296427490607,3174.174259950792,95.42150676600006,55.931338679999996,8.425457900000001,141.861365035665,798.6526580498984,26.228520599673626,25.50244570457704,5.521344391046789,5
reserve-hotel,breakwaterd,3000,3.572697600024997,True,75060us,2ms,10ms,False,10ms,10ms,True,0,27.101385616867613,True,3117,100us,15us,20,8.859420993107745,True,step,1300us,617,5.7367948667228585,0.05,breakwaterd,91768us,0.01,False,26825us,6532us,1953.6123953863712,1953.368598619285,5.014676555999999,2.1210092599999992,1.2080332999999999,54.105059635698495,54.181662638792055,0.375734258577191,0.04611306103705788,0.0271311739675967,5
reserve-hotel,breakwaterd,5000,3.572697600024997,True,75060us,2ms,10ms,False,10ms,10ms,True,0,27.101385616867613,True,3117,100us,15us,20,8.859420993107745,True,step,1300us,617,5.7367948667228585,0.05,breakwaterd,91768us,0.01,False,26825us,6532us,2958.376489743077,2938.4755117705545,13.189641285999988,6.751555569999998,1.3276232000000001,16.97137761356266,30.032213433796326,2.7111121867597276,0.6293466654305837,0.11774117617452266,5
reserve-hotel,breakwaterd,7000,3.572697600024997,True,75060us,2ms,10ms,False,10ms,10ms,True,0,27.101385616867613,True,3117,100us,15us,20,8.859420993107745,True,step,1300us,617,5.7367948667228585,0.05,breakwaterd,91768us,0.01,False,26825us,6532us,3812.977497727353,1135.6790384450155,109.47573469599988,85.75957557999996,32.3963277,62.139178847286466,112.81691141341561,7.780969505968127,7.28731868219881,3.7891068041428784,5
reserve-hotel,breakwaterd,9000,3.572697600024997,True,75060us,2ms,10ms,False,10ms,10ms,True,0,27.101385616867613,True,3117,100us,15us,20,8.859420993107745,True,step,1300us,617,5.7367948667228585,0.05,breakwaterd,91768us,0.01,False,26825us,6532us,4825.928328949151,2916.069030084519,127.48184040400001,88.52959136,18.6084557,110.10728643803182,1437.183801801733,74.97620306742087,64.01224818528041,20.36915380247043,5
reserve-hotel,charon,3000,0.02,True,12500us,2ms,174us,True,10ms,75611us,True,348,0.001,True,400,136us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,1742.2290145788834,1742.1273231762912,4.524460664000001,1.9536548199999992,1.2021868,242.5452561231491,242.510910898109,0.7380844724605238,0.046145081832136066,0.028799143332050775,5
reserve-hotel,charon,5000,0.02,True,12500us,2ms,174us,True,10ms,75611us,True,348,0.001,True,400,136us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,charon,10ms,0.01,False,12500us,1000us,2431.634695669464,2429.702511780666,8.049628796000007,3.0346175000000004,1.1399621,318.4556677205061,318.0343099994447,1.9714944523786277,0.5730210538772063,0.015722601242796935,5
