interface,control_scheme,capacity,BREAKWATERD_B,RATE_LIMITING,BREAKWATERD_SLO,DAGOR_QUEUING_THRESHOLD,PRICE_UPDATE_RATE,LAZY_UPDATE,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,TOKEN_UPDATE_RATE,LOAD_SHEDDING,PRICE_STEP,BREAKWATER_A,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_INITIAL_CREDIT,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,DAGOR_UMAX,BREAKWATERD_A,BREAKWATERD_LOAD_SHEDDING,PRICE_STRATEGY,BREAKWATERD_RTT,BREAKWATER_INITIAL_CREDIT,BREAKWATER_B,DAGOR_ALPHA,INTERCEPT,BREAKWATERD_CLIENT_EXPIRATION,DAGOR_BETA,BREAKWATER_SLO,BREAKWATER_RTT,Throughput,Goodput,99th_percentile,95th_percentile,Median Latency,Throughput std,Goodput std,99th_percentile std,95th_percentile std,Median Latency std,file_count
S_102000854,rajomon,10000,0.02,True,12500us,2ms,1263us,False,10ms,36590us,True,280,0.001,True,400,972us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3762.0553070061956,3636.179613278707,418.997238009997,198.08847209999993,86.9714525,833.0899223127085,755.1090020244815,66.92223883000274,35.90132949999997,7.662551499999996,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,1278us,False,10ms,32769us,True,488,0.001,True,400,5641us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4366.705101768545,3952.827787308293,1468.0378999299994,588.8819415999997,111.7060675,609.2003414215577,829.720599452397,985.4492262299993,356.1877295999996,9.672695500000003,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,140us,False,10ms,45002us,True,433,0.001,True,400,4150us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4170.686773849181,3859.837572652697,688.9167379775,429.054623725,113.982478,1728.3176759980392,1720.1677131427614,221.9594444654069,237.85126258253985,6.297046748418306,4
S_102000854,rajomon,10000,0.02,True,12500us,2ms,1601us,False,10ms,43846us,True,487,0.001,True,400,4824us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4390.108508189828,4148.616455862575,466.6834288899995,277.5545952666666,100.064929,974.8077857144332,942.2864104381852,101.17691086647575,68.21201064868393,1.2295316517636536,3
S_102000854,rajomon,10000,0.02,True,12500us,2ms,185us,False,10ms,43409us,True,451,0.001,True,400,1306us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4643.607017645379,4627.513462838335,164.95543424333334,126.24745916666666,71.09053816666666,170.29239167201115,166.44371374615775,18.138940751842487,14.69392842504644,7.4124055141656235,3
S_102000854,rajomon,10000,0.02,True,12500us,2ms,1972us,False,10ms,31621us,True,283,0.001,True,400,4014us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4269.182324342383,3081.916662927836,1570.7410390100003,871.116031925,163.30993999999998,375.7486272884465,392.06454116993734,409.5674304899997,59.068027075,1.434499499999994,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2052us,False,10ms,43795us,True,332,0.001,True,400,2423us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3485.359457066568,3106.3086472702116,970.5034035649985,597.0711666749996,105.63729475,1064.7857779327076,1047.5369096089523,417.08720979499975,265.49541952500044,20.228895750000003,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2070us,False,10ms,45757us,True,105,0.001,True,400,2492us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,5255.280769847609,4512.2443959761695,797.2674434500005,417.22245225,144.66930499999998,805.7243656363717,800.356775740928,191.6896449999998,98.299735,3.6860250000000008,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2113us,False,10ms,47026us,True,170,0.001,True,400,2628us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3153.6974061620945,2121.2710407610566,2267.03208205,991.8052418499997,166.554911,645.1617945485727,445.57882261568545,711.2155051000018,54.998898349999735,4.160084499999989,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2125us,False,10ms,43704us,True,315,0.001,True,400,2440us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3427.990721075658,3099.737873013324,1089.7278170700001,518.3592924249997,103.2585045,1103.9505891392378,833.3497728008279,714.6745415700002,312.8251321749997,14.872774500000006,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2285us,False,10ms,39178us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,727.9466900374567,727.9466900374567,61.742500969999995,52.720116825,42.510459499999996,8.453600882580531,8.453600882580531,1.361398710000051,0.4493209749999991,0.029110499999999817,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2346us,False,10ms,42343us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,679.8370029673094,679.8370029673094,64.09168575999996,52.519399925,42.585862,0.8843905616807604,0.8843905616807604,0.40517580000004827,0.6468290749999994,0.04238399999999842,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2383us,False,10ms,30000us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,927.8524477011226,927.8524477011226,66.22643261500006,54.513077349999996,42.75855725,17.605197244568586,17.605197244568586,1.2473678249999836,0.4018868499999968,0.042648249999999166,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2434us,False,10ms,32404us,True,298,0.001,True,400,124us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,601.2827991647584,601.2827991647584,60.97222253999998,52.769154175,42.666762000000006,13.126572702260631,13.126572702260631,2.1790084599999773,0.9211528250000001,0.026566000000000756,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2618us,False,10ms,44762us,True,273,0.001,True,400,2606us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4060.6632151865765,3278.854348444431,1618.3473644949947,788.4084938749997,117.65592875,384.0999380186172,644.4595634887901,507.04245691499796,165.83733212499996,9.702985749999996,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2620us,False,10ms,50000us,True,500,0.001,True,400,1404us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4288.917398197627,4268.9493224972075,204.43755548000001,138.601849625,73.7941115,565.7114145249274,582.1991760594346,40.618090979999984,11.220898375000015,5.804650999999993,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2740us,False,10ms,43989us,True,147,0.001,True,400,4165us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4122.403354108369,2309.9509319602307,2527.1678979399994,1286.5961030749986,231.57987575,492.11868343389324,586.8572118173257,74.51559005000252,333.88135782499825,33.191573250000005,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2761us,False,10ms,44884us,True,265,0.001,True,400,2711us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3254.502313122545,2359.1343737973907,2464.2113144000014,942.261451799999,149.781365,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2779us,False,10ms,36317us,True,370,0.001,True,400,1904us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3923.6965010965046,3354.5646209255015,1379.7428110733338,669.1635525,104.43088883333333,520.6755051237581,759.5290295242368,679.7017001100351,285.2232769847777,13.621904969416416,3
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2939us,False,10ms,47784us,True,142,0.001,True,400,179us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1070.9516786121526,1070.9516786121526,64.92846985999991,53.744940299999996,42.542769,35.89708405767851,35.89708405767851,1.1186399400000884,1.1461764500000005,0.016022499999998274,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,2970us,False,10ms,47736us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,632.6269518573163,632.6269518573163,63.609382514999965,53.32502045,42.724270000000004,39.537291920176386,39.537291920176386,3.1993829450000266,0.9667325500000015,0.165599499999999,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3012us,False,10ms,49939us,True,362,0.001,True,400,159us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,729.7224965688512,729.7224965688512,64.08333157500009,53.55129275,42.611171,12.9310809227228,12.9310809227228,2.0305053250000835,0.6437562500000009,0.023844000000002197,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3023us,False,10ms,40199us,True,100,0.001,True,400,2622us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4963.442416033479,3615.6868318446986,1457.2199106649987,675.9497572499974,188.16406475,720.816944914578,1331.3154375071454,794.7995624650018,344.00544124999743,43.43080175,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3294us,False,10ms,47569us,True,134,0.001,True,400,1023us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3951.0351856122434,3917.8626189238657,244.82057055999945,151.64533532499996,73.16046,11.634793474008916,11.607372017970306,57.40246381999943,5.037457774999972,1.1106690000000015,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,329us,False,10ms,30355us,True,483,0.001,True,400,5799us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4932.667211823985,3129.3070147687695,2359.8346492300007,963.3771082499998,192.8603205,835.7687267029996,257.659467999531,544.5209882699996,23.277399050000213,29.591313500000012,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3322us,False,10ms,43873us,True,265,0.001,True,400,2696us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3690.1511742124594,2868.6912749028825,2446.7643297299956,888.7963947499993,141.8626935,141.48164800794973,14.777965008051865,437.3805840700042,4.8061711499994715,10.027481499999993,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3378us,False,10ms,47496us,True,181,0.001,True,400,994us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3852.5027299170297,3818.330289847679,246.33230194500024,135.55280524999998,70.67125150000001,111.94553499535834,126.35574470145912,77.86913029500025,11.721063749999967,1.060429499999998,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3474us,False,10ms,36310us,True,313,0.001,True,400,5751us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4798.129810426958,3904.188719471751,1578.2873618500003,706.2027377499999,140.53475724999998,125.63476127824197,91.59679696050489,406.9947051699997,118.37877155000004,1.1870342500000035,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3546us,False,10ms,40392us,True,257,0.001,True,400,2282us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4261.162330845364,3976.7867566501973,537.5793284099999,302.1416426999998,104.08755725,31.691028570921844,16.946541404289178,118.61653548999992,41.650910299999865,2.4620297499999992,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3561us,False,10ms,45294us,True,164,0.001,True,400,145us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,705.1471106725817,705.1471106725817,59.88110556000004,52.2329153,42.4268955,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3637us,False,10ms,40418us,True,302,0.001,True,400,2222us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,2999.5424010771303,2695.0712872515687,582.713313795,352.19150042499996,101.438374,1685.1440830610686,1381.808384776435,374.939852005,190.842542875,30.32904649999999,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,3770us,False,10ms,45394us,True,135,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,494.6119720080692,494.6119720080692,62.75817847500001,52.5832965,42.83892175,3.365835706930639,3.365835706930639,2.527892774999998,0.9648479999999982,0.0242917500000015,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4027us,False,10ms,42960us,True,208,0.001,True,400,1166us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4026.8299156866924,3952.931493016529,336.23995287500026,169.34427549999998,77.17562824999999,49.293731696951454,23.761886696902934,28.94967567500038,18.69343300000002,2.596146749999999,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4041us,False,10ms,42151us,True,288,0.001,True,400,997us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3633.526654833313,3615.6647322862054,198.27167087000026,123.60680582499998,66.71354500000001,15.988838052927008,1.1560913258954315,46.43683654000022,5.076985324999981,1.1174564999999923,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4093us,False,10ms,30892us,True,230,0.001,True,400,5972us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3606.600233872461,1865.5617488714506,3279.939417769998,1935.8723501999998,258.99312125,530.3808254355681,555.6768205327212,1054.0334410099993,959.2851549999996,38.532621249999984,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4451us,False,10ms,41343us,True,303,0.001,True,400,888us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3520.377688864888,3499.717715211468,189.9299712999995,102.2105973,57.8256425,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4454us,False,10ms,41954us,True,113,0.001,True,400,416us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,2406.8043262448614,2406.8043262448614,83.78933852000006,65.0278922,45.101401,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4469us,False,10ms,40082us,True,352,0.001,True,400,1878us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4491.56936259855,4281.916790354477,443.80056744500143,240.58985019999992,92.80245024999999,187.14290481324952,227.71652431747327,12.822717555001375,31.096442199999927,5.192360249999997,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,470us,False,10ms,30781us,True,457,0.001,True,400,5270us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4933.272998784444,3868.10675532876,1447.776508045,729.4295136124998,141.577344375,626.807759805544,860.2797816681111,545.2910043281673,218.8650392035579,24.37811738568494,4
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4760us,False,10ms,30396us,True,372,0.001,True,400,275us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1378.0436017211473,1378.0436017211473,64.15986120000001,53.3593175,42.746181,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4794us,False,10ms,41961us,True,195,0.001,True,400,1063us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3769.2927726599933,3717.0789370530283,276.82683064999935,135.29002709999986,64.44317025,60.0434389065108,87.50370549888851,119.38241040999935,22.903309899999893,0.5329912499999949,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4797us,False,10ms,46093us,True,189,0.001,True,400,3777us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3736.279704728853,3110.609141235726,1196.6122778400006,651.4947300666666,125.62985450000001,523.9453503022784,286.14814263166875,653.6223489764996,319.35253297262864,29.43075011737885,3
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4823us,False,10ms,42928us,True,410,0.001,True,400,883us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3371.982572274955,3360.250050896639,138.00954888999988,99.24450242499998,55.553081750000004,95.64876543859509,85.45192955189077,11.71467820999997,3.3954605749999978,0.5438442500000047,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4826us,False,10ms,44041us,True,423,0.001,True,400,225us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,955.8998752469058,955.8998752469058,63.36907299999999,53.6224422,42.518361999999996,31.51658197639344,31.51658197639344,0.6424126399999963,0.6422157999999953,0.00922099999999837,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,484us,False,10ms,31412us,True,357,0.001,True,400,5942us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,5056.505329887386,3845.557041010359,1614.3375388999984,743.3865981999995,152.2735005,1148.8451329510356,1360.404216457975,502.707490580002,207.93770720000052,25.050122500000008,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4865us,False,10ms,44184us,True,397,0.001,True,400,252us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1166.0171458214677,1166.0171458214677,64.55716601999995,54.016564575000004,42.5134715,13.853183311483747,13.853183311483747,0.37674251999995434,0.2286364249999977,0.002786499999999137,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4937us,False,10ms,30001us,True,286,0.001,True,400,2922us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3816.5498465524242,2538.646604041072,1902.13458347,1001.8823834999996,178.174692,444.82974825840654,679.1052589206961,473.4547039899994,72.65076655000038,35.98840149999999,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4950us,False,10ms,44014us,True,437,0.001,True,400,294us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1385.1614661805959,1385.1614661805959,75.70155819000001,57.011433899999986,43.027526,85.40975969359647,85.40975969359647,10.343916330000017,2.744073799999997,0.05462500000000148,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,4967us,False,10ms,49899us,True,339,0.001,True,400,5981us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3724.5009646860713,2160.1512360201664,3035.416419705006,1210.0432952249994,214.86228075000002,341.97032969479915,304.561693055906,555.0546756350017,220.14546972500014,64.21718575,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,30000us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,234.0455923745473,234.0455923745473,60.99021495000001,51.548513799999995,43.2317295,10.298795940849196,10.298795940849196,0.7048316300000081,0.18430520000001138,0.010047499999998877,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,34200us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,225.58757060893748,225.58757060893748,62.96080096499996,52.659322075000006,43.28716125,6.1075567017374155,6.1075567017374155,1.2386085949999455,0.32957847500000703,0.006162749999996109,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,37564us,True,500,0.001,True,400,2145us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4383.921908386737,4251.277296572806,363.0116384799999,204.24110740000003,89.3684835,51.45309631635132,31.1180994851984,61.2071510899998,8.67642534999996,2.492584500000003,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,37565us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,217.52194064368928,217.52194064368928,60.12289876000001,52.347893299999996,43.391635750000006,7.449318411123443,7.449318411123443,0.8569941600000117,0.10807470000000308,0.04071575000000216,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,38613us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,210.1145582228955,210.1145582228955,60.435523474999954,51.914197175,43.209183,3.8777492524910144,3.8777492524910144,0.6731730249999668,0.7243626749999947,0.007021500000000458,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,39652us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,206.01481633253627,206.01481633253627,58.15320593999999,50.7930465,43.35268,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,40810us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,211.62845419238403,211.62845419238403,60.08829886000001,52.283692724999995,43.324115750000004,2.13160374296956,2.13160374296956,1.2874258599999973,1.1059160750000032,0.07861825000000344,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,41228us,True,500,0.001,True,400,3530us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3736.8400195192535,3057.1257867732384,1471.1869509499982,596.0580529499997,117.61337575,198.0508121812071,248.80252996099114,752.739469689998,311.0745699499995,28.126347249999995,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,48010us,True,500,0.001,True,400,6000us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3526.5782633504305,2977.111609739175,1528.9375238499995,685.937671749999,121.281632,352.9071828178304,568.267406022588,520.01565659,280.62532445000056,13.542969,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,48067us,True,500,0.001,True,400,1126us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3581.0811145025573,3569.504277601748,149.16549644000008,114.6394308,63.7261455,25.462154693733623,13.885317792924525,20.0377215600001,8.106642199999996,0.10519649999999814,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,50000us,True,100,0.001,True,400,6000us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4139.552779238712,2593.480688256962,3255.3065794549775,1161.006685174999,205.75359350000002,6.394569083720853,58.576829659072246,118.77399970497834,75.60362397500109,4.388244500000006,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,50000us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,197.56221401754962,197.56221401754962,60.04382927,52.412299424999986,43.298683499999996,1.4509601747807324,1.4509601747807324,1.3862929500000067,0.6610100250000013,0.020072500000003046,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,5000us,False,10ms,50000us,True,500,0.001,True,400,2887us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4299.692560092157,4127.92552051255,562.8025904949998,288.15567247499996,92.8055795,288.2994841507534,422.9781800128028,325.3079158950003,119.73728347499997,2.5896355,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,30000us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,2858.9163582629617,2858.8140285741,116.45120102999998,84.48100602499997,51.42491975,126.85930333685076,126.75697364798918,9.941842879999982,5.875746224999997,0.8340432500000006,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,32652us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1706.9737651514022,1706.9737651514022,75.24379532,63.50123585,45.613648999999995,600.0749705038281,600.0749705038281,7.020017679999995,4.6573801499999945,0.8619010000000014,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,35331us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1630.6006500167368,1630.6006500167368,98.17873124999997,81.13500889999997,50.40923600000001,258.683208932127,258.683208932127,2.27781025000003,3.5367548999999876,1.1862039999999983,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,36046us,True,388,0.001,True,400,2560us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3616.8386234886375,3297.911913336982,612.243163345,308.5318469499994,94.298743,2017.2041509777189,1824.3941264905854,435.2588802343814,220.66996059449613,30.8012808025603,4
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,40759us,True,500,0.001,True,400,2242us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4111.999354610191,4054.8298056368767,300.768243979997,178.3332468,87.997766,0.0,0.0,0.0,0.0,0.0,1
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,40931us,True,100,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,2347.777224210102,2343.648941428374,131.4833573800002,88.66357210000001,51.84415,627.1992158368344,623.070933055107,8.006852539999894,7.386937900000003,0.34112299999999784,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,41363us,True,100,0.001,True,400,6000us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,4574.603157517383,3660.487540110016,1825.0807267850003,841.0132180999735,155.59188775,501.7356270546169,1224.1874179201943,1491.3954938650002,612.0882160999736,55.98966975000001,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,44057us,True,500,0.001,True,400,6000us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,3908.6864198139665,2987.648225393923,1912.2914254849998,797.7474363999995,152.80218975000003,306.7113077624572,475.0693242020652,307.26818623499986,103.81303239999943,17.887929250000006,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,44459us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,653.053163329862,653.053163329862,87.86398632500006,74.68096715000001,47.371024250000005,337.59823466880766,337.59823466880766,0.08936139500004003,0.0005871000000077231,3.082944249999999,2
S_102000854,rajomon,10000,0.02,True,12500us,2ms,50us,False,10ms,46393us,True,500,0.001,True,400,100us,10ms,20,0.001,True,linear,1000us,400,0.02,0.05,rajomon,10ms,0.01,12500us,1000us,1659.9662311612337,1659.9662311612337,78.45984823999999,67.10575515,46.8896905,51.98108259488049,51.98108259488049,0.24357036000000676,2.3025903500000027,1.445351500000001,2
